Date,Category,Open,High,Low,Close,Adj Close,Volume
08-10-2020,TCS,2800,2885,2800,2825.699951,2745.419922,19839329
09-10-2020,TCS,2810,2829.850098,2780,2812.949951,2733.031738,7739245
12-10-2020,TCS,2815.5,2854,2800.75,2830,2749.597412,4623203
13-10-2020,TCS,2845,2854.899902,2812.199951,2826.550049,2746.24585,4209878
14-10-2020,TCS,2842,2842,2787.550049,2809.600098,2741.415527,4395936
15-10-2020,TCS,2811,2827.75,2727,2740.600098,2674.090332,6629355
16-10-2020,TCS,2750.100098,2771.649902,2731.300049,2763.300049,2696.239258,5273773
19-10-2020,TCS,2774,2774,2706.600098,2711.550049,2645.745361,3331194
20-10-2020,TCS,2725,2759.899902,2717.949951,2739,2672.529541,3406273
21-10-2020,TCS,2739,2749,2663.050049,2675.399902,2610.4729,4570143
22-10-2020,TCS,2661,2686.649902,2638.100098,2671.149902,2606.325684,5262294
23-10-2020,TCS,2687.800049,2702,2670.100098,2686.800049,2621.596191,3499091
26-10-2020,TCS,2689.949951,2709.949951,2670.5,2688.199951,2622.962158,2672752
27-10-2020,TCS,2699.75,2718.149902,2624.100098,2630.149902,2566.320801,3537502
28-10-2020,TCS,2650,2655.949951,2606,2622.199951,2558.563232,3569445
